Id;Name;Country;Stadium;Coach;National;NameJapanese;NameSpanish;NameLatamSpanish;NameEnglish;NameUSEnglish;NameItalian;NamePortuguese;NameBrazilian;NameFrench;NameGerman;NameDutch;NameSwedish;NameRussian;NameGreek;NameTurkish;NameSimplifiedChinese;NameDatabase;NameEmpty1;NameEmpty2;NameEmpty3;NameEmpty4;ShortNameLicensed;ShortNameFake;Abbreviation;Commentary;StadiumFile;StadiumName;StadiumFileName;EmblemFile;EmblemFileName;Rival1;Rival2;Rival3;Banner1;Banner2;Banner3;Banner4;Kit1;Kit2;Kit3;Kit4;Kit5;Kit6;Kit7;Kit8;Kit9;Kit10;TeamColor1R;TeamColor1G;TeamColor1B;TeamColor2R;TeamColor2G;TeamColor2B;TurfPattern;SidelineColour;SeatColour;GoalStyle;NetPattern;GoalNettingDesign;GoalNettingColor1R;GoalNettingColor1G;GoalNettingColor1B;GoalNettingColor2R;GoalNettingColor2G;GoalNettingColor2B;Sponsor1;Sponsor2;Sponsor3;SponsorFile1;SponsorFile2;SponsorFile3;SponsorColorR;SponsorColorG;SponsorColorB;EditName;EditEmblem;EditStadium;EditStadiumName;EditStadiumFile;EditStadiumDetails;EditStadiumDetails2;EditRivals;EditBanners;EditTeamColors;EditCoach;EditSponsorFile;EditSponsorColors;EditSponsor;Edit1;Fake;LicencedPlayers;LicencedKits;LicencedCoach;LicencedCoach2;FeederTeam;ParentTeam;NonPlayableLeague;HasAnthem;AnthemStandingStyle;AnthemPlayersSinging;AnthemStandingAngle;Value1;Value2;Value3;Value4;Value5;Value6;Value7;ValueFF;Team2020_1;Team2020_2;Team2020_3;Team2020_4;Team2020_5;Team2020_6;Team2020_7;Team2020_8;Team2020_9;Team2020_10;Team2020_11;Country2020_1;Country2020_2;Country2020_3;Country2020_4;Country2020_5;Value2020_1;Value2020_2;Value2020_3;Value2020_4;Value2020_5;Value2020_6;Value2020_7;Value2020_8;Value2020_9;Value2020_10;Value2020_11;Value2020_12;Value2020_13;Value2020_14;Value2020_15;Value2020_16;Value2020_17
1957;ZÜRICH;238;54;100821;False;チューリッヒ;;;ZÜRICH;;;;;;;;;;;;苏黎世;;;;;;FCZ;ZRW;;-1;-1;;;-1;;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-1;-1;-1;;;;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;True;True;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;1955;0;1228;0;0;0;0;1706;210;238;210;238;208;15300;-1686080208;-1;0;7;62616900;79742253;72;9;1;0;0;-1;0;0;0;0
1958;SERVETTE;238;60;101897;False;セルヴェッテ;;;SERVETTE;;;;;;;;;;;;塞维特;;;;;;SER;SER;;-1;-1;;;-1;;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-1;-1;-1;;;;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;True;True;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;191;1950;1955;0;0;0;0;0;0;0;208;238;208;238;0;201329352;1879058192;-1;0;9;28865860;56905903;72;25;2;0;0;-1;0;0;0;0
1973;BELENENSES;228;19;102753;False;ベレネンセス;;;BELENENSES;;;;;;;;;;;;贝莱嫩塞斯;;;;;;BEL;OEI;;-1;-1;;;-1;;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-1;-1;-1;;;;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;True;True;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;213;0;0;0;0;0;0;0;146;228;208;228;146;352346536;1879058192;-1;0;8;72027660;35784120;330;21;1;0;0;-1;0;0;0;0
1974;SPORTING BRAGA;228;42;100693;False;スポルティング ブラガ;;;SPORTING BRAGA;;;;;;;;;;;;布拉加;;;;;;BRA;BRA;;-1;-1;;;-1;;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-1;-1;-1;;;;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;True;True;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;1979;1976;0;1804;0;0;0;0;4323;146;228;146;228;200;52967;1979721488;-1;0;6;46599701;37931709;201;21;1;0;0;-1;0;0;0;0
1976;MARÍTIMO;228;40;100936;False;マリティモ;;;MARÍTIMO;;;;;;;;;;;;马里迪莫;;;;;;MAR;FUN;;-1;-1;;;-1;;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-1;-1;-1;;;;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;True;True;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;1974;1972;0;1262;0;0;0;0;2520;146;228;146;228;303;1450;645932816;-1;0;8;53743125;81939495;199;41;1;0;0;-1;0;0;0;0
1978;PAÇOS DE FERREIRA;228;40;102227;False;パッソス デ フェレイラ;;;PAÇOS DE FERREIRA;;;;;;;;;;;;费雷拉;;;;;;PFE;PFE;;-1;-1;;;-1;;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-1;-1;-1;;;;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;True;True;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;4085;2381;0;2390;0;0;0;0;0;146;228;146;228;64;-1962933542;671098640;-1;0;8;37752341;52612790;395;37;2;0;0;-1;0;0;0;0
1979;VILA DO CONDE V;228;19;264379;False;ヴィラ ド コンデ V;;;VILA DO CONDE V;;;;;;;;;;;;罗瓦内谢;;;;;;RAV;CON;;-1;-1;;;-1;;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-1;-1;-1;;;;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;1;False;0;0;0;-1;False;0;0;0;0;-1;0;0;193;1250;1974;0;4393;0;0;0;0;0;0;228;146;228;200;12350;10000;-1;0;7;4263445;73400420;328;41;1;0;0;-1;0;0;0;0
1981;SETÚBAL V;228;19;264530;False;セトゥーバル V;;;SETÚBAL V;;;;;;;;;;;;韦尔福尔桑;;;;;;SET;SET;;-1;-1;;;-1;;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-1;-1;-1;;;;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;1;False;0;0;0;-1;False;0;0;0;0;-1;0;0;193;192;191;0;0;0;0;0;0;0;0;228;146;228;66;10000;10000;-1;0;8;3149333;73678948;263;37;1;0;0;-1;0;0;0;0
1985;KILMARNOCK BW;232;47;264387;False;キルマーノック BW;;;KILMARNOCK BW;;;;;;;;;;;;基马诺克 蓝白;;;;;;KIL;KIL;;-1;-1;;;-1;;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-1;-1;-1;;;;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;1;False;0;0;1;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;232;214;232;0;0;10000;-1;0;9;4294978;73400420;455;37;2;0;0;-1;0;0;0;0
1986;MOTHERWELL;232;47;100452;False;マザーウェル;;;MOTHERWELL;;;;;;;;;;;;马瑟威尔;;;;;;MOT;MOT;;-1;-1;;;-1;;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-1;-1;-1;;;;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;True;True;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;204;232;204;232;214;100;1795172112;-1;0;9;70158658;96603818;267;9;2;0;0;-1;0;0;0;0
1987;ST. MIRREN;232;60;101999;False;セント ミレン;;;ST. MIRREN;;;;;;;;;;;;圣米伦;;;;;;STM;PAI;;-1;-1;;;-1;;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-1;-1;-1;;;;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;True;True;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;214;232;204;232;0;0;1711286032;-1;0;9;187730242;73682219;394;25;2;0;0;-1;0;0;0;0
1989;ANTALYASPOR;190;60;100689;False;アンタルヤスポル;;;ANTALYASPOR;;;;;;;;;;;;安塔利亚体育;;;;;;ANT;ANT;;-1;-1;;;-1;;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-1;-1;-1;;;;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;True;True;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;146;190;208;190;146;39300;1879078192;-1;0;7;29128460;29786940;140;37;1;0;0;-1;0;0;0;0
1995;İSTANBUL BAŞAKŞEHİR;190;17;102685;False;イスタンブル バシャクシェヒル;;;İSTANBUL BAŞAKŞEHİR;;;;;;;;;;;;伊斯坦布尔巴萨克塞尔;;;;;;BFK;BAS;;-1;-1;;;-1;;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-1;-1;-1;;;;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;True;True;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;1991;0;0;0;0;0;0;0;146;190;210;190;198;35267;1895875408;-1;0;6;27883264;59229371;140;5;1;0;0;-1;0;0;0;0
1996;KAYSERİSPOR;190;13;101767;False;カイセリスポル;;;KAYSERİSPOR;;;;;;;;;;;;开塞利体育;;;;;;KAY;KAY;;-1;-1;;;-1;;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-1;-1;-1;;;;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;True;True;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;228;190;224;190;229;26067;536880912;-1;0;8;52983565;82134192;535;41;1;0;0;-1;0;0;0;0
2009;CERCLE BRUGGE;197;60;102777;False;セルクレ ブルッヘ;;;CERCLE BRUGGE;;;;;;;;;;;;色格拉布鲁日;;;;;;CER;BRG;;-1;-1;;;-1;;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-1;-1;-1;;;;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;True;True;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;213;112;0;269;0;0;0;112;5192;146;197;197;208;146;167789110;1979741488;-1;0;8;63336204;56673583;1100;37;1;0;0;-1;0;0;0;0
2010;SPORTING CHARLEROI;197;42;102621;False;スポルティング シャルルロワ;;;SPORTING CHARLEROI;;;;;;;;;;;;沙勒罗瓦;;;;;;CHA;CHA;;-1;-1;;;-1;;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-1;-1;-1;;;;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;True;True;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;415;1576;174;0;1197;0;0;0;0;5193;208;197;11;197;208;201362142;637544208;-1;0;8;64253764;27313445;136;5;1;0;0;-1;0;0;0;0
2013;KORTRIJK;197;47;101321;False;コルトレイク;;;KORTRIJK;;;;;;;;;;;;科特赖克;;;;;;KVK;KOR;;-1;-1;;;-1;;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-1;-1;-1;;;;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;True;True;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;269;0;2019;0;0;0;0;0;208;197;198;197;239;7950;536880912;-1;0;9;63205188;37979541;262;25;1;0;0;-1;0;0;0;0
2019;ZULTE-WAREGEM;197;42;102785;False;ズルテ ワレヘム;;;ZULTE-WAREGEM;;;;;;;;;;;;聚尔特瓦雷赫姆;;;;;;ZUL;WRG;;-1;-1;;;-1;;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-1;-1;-1;;;;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;True;True;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;174;1195;0;2013;0;0;0;0;0;208;197;204;197;207;1107329623;1879058192;-1;0;8;29454093;40108856;270;5;1;0;0;-1;0;0;0;0
2066;HORSENS GS;203;17;264397;False;ホーセンス GS;;;HORSENS GS;;;;;;;;;;;;霍尔森斯 黄黑;;;;;;ACH;HOR;;-1;-1;;;-1;;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-1;-1;-1;;;;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;1;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;2069;0;0;0;0;0;0;0;0;203;226;203;0;3600;10000;-1;0;8;4292608;73400420;330;9;2;0;0;-1;0;0;0;0
2067;AGF;203;19;101292;False;AGF;;;AGF;;;;;;;;;;;;奥胡斯;;;;;;AGF;AAR;;-1;-1;;;-1;;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-1;-1;-1;;;;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;True;True;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;2071;1208;0;0;0;0;0;0;0;237;203;237;203;213;8000;1786783504;-1;0;8;71598080;33817660;327;9;2;0;0;-1;0;0;0;0
2068;ESBJERG BH;203;60;264361;False;エスビャウ BH;;;ESBJERG BH;;;;;;;;;;;;埃斯比约 蓝白;;;;;;EFB;ESB;;-1;-1;;;-1;;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-1;-1;-1;;;;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;1;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;2069;0;0;0;0;0;0;0;239;80;207;203;0;4500;1132472080;-1;0;8;78348288;73762445;453;37;2;0;0;-1;0;0;0;0
2069;MIDTJYLLAND;203;47;101254;False;ミトユラン;;;MIDTJYLLAND;;;;;;;;;;;;中日德兰;;;;;;FCM;MID;;-1;-1;;;-1;;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-1;-1;-1;;;;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;True;True;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;136;0;0;0;0;0;0;0;146;203;80;203;146;352375803;1358984496;-1;0;7;55214093;48286128;647;21;1;0;0;-1;0;0;0;0
2070;OB;203;47;102582;False;OB;;;OB;;;;;;;;;;;;欧登塞;;;;;;OB;ODE;;-1;-1;;;-1;;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-1;-1;-1;;;;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;True;True;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;1818;0;0;0;0;0;0;0;226;203;226;203;0;4625;1879058192;-1;0;8;37322752;75614020;137;21;2;0;0;-1;0;0;0;0
2071;RANDERS;203;20;101291;False;ラナース;;;RANDERS;;;;;;;;;;;;兰德斯;;;;;;RFC;RAN;;-1;-1;;;-1;;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-1;-1;-1;;;;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;True;True;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;5223;1207;0;0;0;0;0;0;0;80;203;237;203;0;2250;1627399952;-1;0;8;62750720;67225021;71;25;2;0;0;-1;0;0;0;0
2187;GIRONA R;236;44;363097;False;ジローナ R;;;GIRONA R;;;;;;;;;;;;希罗纳 红;;;;;;GIR;GIR;;-1;-1;;;-1;;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-1;-1;-1;;;;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;173;0;152;236;152;236;0;74533;1208009552;-1;0;7;55067392;35832659;530;37;2;0;0;-1;0;0;0;0
2188;HUESCA RA;236;60;364531;False;ウェスカ RA;;;HUESCA RA;;;;;;;;;;;;韦斯卡 红蓝;;;;;;HUE;HUE;;-1;-1;;;-1;;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-1;-1;-1;;;;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;144;236;228;236;0;12867;1744860464;-1;0;7;54543126;31802185;778;25;2;0;0;-1;0;0;0;0
2191;UNIVERSIDAD CATÓLICA;147;44;102653;False;ウニベルシダ カトリカ;;;UNIVERSIDAD CATÓLICA;;;;;;;;;;;;天主大学;;;;;;UC;SBA;;-1;-1;;;-1;;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-1;-1;-1;;;;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;True;True;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;2209;0;0;0;0;0;144;147;144;147;0;10125;30000;-1;0;9;3872534;17319639;196;21;1;0;0;-1;0;0;0;0
2192;AUDAX ITALIANO;147;15;262307;False;アウダックス イタリアーノ;;;AUDAX ITALIANO;;;;;;;;;;;;奥达克斯意大利人;;;;;;AUD;SVB;;-1;-1;;;-1;;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-1;-1;-1;;;;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;2707;0;0;0;0;0;0;0;144;147;144;147;152;0;1275078416;-1;0;9;36116246;75908565;322;25;2;0;0;-1;0;0;0;0
2193;MEDELLÍN V;148;55;364109;False;メデジン V;;;MEDELLÍN V;;;;;;;;;;;;麦德林 绿白;;;;;;NAC;MDL;;-1;-1;;;-1;;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-1;-1;-1;;;;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;2210;0;0;0;0;0;144;148;144;148;152;37450;1275078416;-1;0;8;28801558;44434394;15;38;1;0;0;-1;0;0;0;0
2194;CÚCUTA RN;148;15;362276;False;ククタ RN;;;CÚCUTA RN;;;;;;;;;;;;库库塔 黑红;;;;;;CUC;CUC;;-1;-1;;;-1;;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-1;-1;-1;;;;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;2;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;2657;0;0;0;0;0;0;0;144;148;144;148;150;0;10000;-1;0;10;2849302;73764678;155;41;2;0;0;-1;0;0;0;0
2195;BOYACÁ A;148;47;264445;False;ボヤカ A;;;BOYACÁ A;;;;;;;;;;;;博亚卡 蓝;;;;;;CHI;BCC;;-1;-1;;;-1;;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-1;-1;-1;;;;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;2;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;148;0;148;0;0;10000;-1;0;10;4291072;73400420;9;9;2;0;0;-1;0;0;0;0
2208;EVERTON;147;15;262625;False;エベルトン;;;EVERTON;;;;;;;;;;;;埃弗顿;;;;;;EVE;VDM;;-1;-1;;;-1;;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-1;-1;-1;;;;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;2551;1699;0;0;0;0;0;1699;0;144;147;124;147;144;0;1073751824;-1;0;9;29103872;50595279;266;25;2;0;0;-1;0;0;0;0
2209;UNIVERSIDAD DE CHILE;147;61;162;False;ウニベルシダ デ チレ;;;UNIVERSIDAD DE CHILE;;;;;;;;;;;;智利大学;;;;;;UCH;STA;;-1;-1;;;-1;;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-1;-1;-1;;;;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;True;True;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;2545;0;1256;0;0;0;0;2191;144;147;144;147;153;17575;1283487024;-1;0;9;46208790;42190165;324;37;1;0;0;-1;0;0;0;0
2210;MEDELLÍN RA;148;55;363338;False;メデジン RA;;;MEDELLÍN RA;;;;;;;;;;;;麦德林 红蓝;;;;;;MED;MED;;-1;-1;;;-1;;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-1;-1;-1;;;;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;2655;0;2193;0;0;0;0;0;144;148;144;148;152;4750;1283467024;-1;0;9;28539392;59064794;76;37;1;0;0;-1;0;0;0;0
2215;UNIVERSITARIO;151;15;101199;False;ウニベルシタリオ;;;UNIVERSITARIO;;;;;;;;;;;;秘鲁体育大学;;;;;;UNI;LMB;;-1;-1;;;-1;;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-1;-1;-1;;;;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;True;True;0;0;2;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;2287;0;0;0;0;0;152;151;152;151;144;1000;1073751824;-1;0;9;36967936;54887893;202;21;1;0;0;-1;0;0;0;0
2216;SPORTING CRISTAL;151;44;422;False;スポルティング クリスタル;;;SPORTING CRISTAL;;;;;;;;;;;;水晶体育;;;;;;SC;LMA;;-1;-1;;;-1;;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-1;-1;-1;;;;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;True;True;0;0;2;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;152;151;144;151;152;6403;1207969552;-1;0;9;29890048;29590358;69;37;1;0;0;-1;0;0;0;0
2229;ROSTOV;230;40;102751;False;ロストフ;;;ROSTOV;;;;;;;;;;;;罗斯托夫;;;;;;FCR;ROS;;-1;-1;;;-1;;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-1;-1;-1;;;;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;True;True;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;135;0;0;0;0;0;0;0;193;230;213;230;237;29867;1988150096;-1;0;7;46363136;62964422;268;37;1;0;0;-1;0;0;0;0
2284;MANIZALES B;148;15;363491;False;マニサレス B;;;MANIZALES B;;;;;;;;;;;;马尼萨莱斯 白;;;;;;ONC;MNZ;;-1;-1;;;-1;;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-1;-1;-1;;;;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;5210;2651;0;0;0;0;0;0;0;152;148;150;148;152;0;1258301200;-1;0;9;37190144;54837852;10;9;2;0;0;-1;0;0;0;0
2285;BARRANQUILLA RB;148;54;363471;False;バランキジャ RB;;;BARRANQUILLA RB;;;;;;;;;;;;巴兰基亚 红白;;;;;;JUN;BRL;;-1;-1;;;-1;;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-1;-1;-1;;;;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;5368;0;152;148;144;148;152;76700;1207969552;-1;0;8;27490816;71811546;207;37;1;0;0;-1;0;0;0;0
2287;LIMA BA;151;74;264444;False;リマ BA;;;LIMA BA;;;;;;;;;;;;利马 白蓝;;;;;;ALI;LIB;;-1;-1;;;-1;;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-1;-1;-1;;;;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;2;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;2215;0;0;0;0;0;0;151;152;151;144;15000;10000;-1;0;9;4265472;73400420;77;21;1;0;0;-1;0;0;0;0
